128
1.000000e-05	9.999999e+09
1.129140e-05	7.843403e+09
1.274957e-05	6.151897e+09
1.439604e-05	4.825181e+09
1.625517e-05	3.784575e+09
1.835435e-05	2.968395e+09
2.072463e-05	2.328232e+09
2.340101e-05	1.826126e+09
2.642301e-05	1.432305e+09
2.983527e-05	1.123414e+09
3.368819e-05	8.811392e+08
3.803872e-05	6.911114e+08
4.295104e-05	5.420665e+08
4.849773e-05	4.251646e+08
5.476072e-05	3.334738e+08
6.183251e-05	2.615569e+08
6.981754e-05	2.051497e+08
7.883377e-05	1.609072e+08
8.901436e-05	1.262059e+08
1.005098e-04	9.898822e+07
1.134896e-04	7.764045e+07
1.281456e-04	6.089654e+07
1.446943e-04	4.776361e+07
1.633801e-04	3.746293e+07
1.844791e-04	2.938365e+07
2.083027e-04	2.304678e+07
2.352030e-04	1.807650e+07
2.655771e-04	1.417812e+07
2.998736e-04	1.112048e+07
3.385992e-04	8.722239e+06
3.823259e-04	6.841204e+06
4.316994e-04	5.365832e+06
4.874492e-04	4.208633e+06
5.503987e-04	3.300997e+06
6.214770e-04	2.589105e+06
7.017344e-04	2.030739e+06
7.923563e-04	1.592790e+06
8.946811e-04	1.249290e+06
1.010221e-03	9.798668e+05
1.140680e-03	7.685488e+05
1.287988e-03	6.028037e+05
1.454319e-03	4.728025e+05
1.642129e-03	3.708379e+05
1.854194e-03	2.908629e+05
2.093644e-03	2.281353e+05
2.364018e-03	1.789353e+05
2.669307e-03	1.403459e+05
3.014021e-03	1.100788e+05
3.403253e-03	8.633890e+04
3.842748e-03	6.771886e+04
4.339000e-03	5.311443e+04
4.899338e-03	4.165957e+04
5.532040e-03	3.267503e+04
6.246447e-03	2.562813e+04
7.053113e-03	2.010096e+04
7.963950e-03	1.576578e+04
8.992419e-03	1.236550e+04
1.015370e-02	9.698548e+03
1.146494e-02	7.606748e+03
1.294553e-02	5.966056e+03
1.461732e-02	4.679204e+03
1.650499e-02	3.669873e+03
1.863645e-02	2.878213e+03
2.104316e-02	2.257281e+03
2.376068e-02	1.770261e+03
2.682913e-02	1.388272e+03
3.029385e-02	1.088661e+03
3.420599e-02	8.536656e+02
3.862335e-02	6.693492e+02
4.361116e-02	5.247826e+02
4.924313e-02	4.113930e+02
5.560238e-02	3.224577e+02
6.278285e-02	2.527024e+02
7.089067e-02	1.979907e+02
8.004547e-02	1.550789e+02
9.038253e-02	1.214221e+02
1.020546e-01	9.502444e+01
1.152339e-01	7.432085e+01
1.301152e-01	5.808354e+01
1.469182e-01	4.534968e+01
1.658912e-01	3.536413e+01
1.873144e-01	2.753475e+01
2.115043e-01	2.139713e+01
2.388180e-01	1.658735e+01
2.696589e-01	1.281993e+01
3.044826e-01	9.871208e+00
3.438034e-01	7.565885e+00
3.882021e-01	5.766625e+00
4.383345e-01	4.365787e+00
4.949415e-01	3.278947e+00
5.588582e-01	2.439812e+00
6.310290e-01	1.796109e+00
7.125199e-01	1.306458e+00
8.045347e-01	9.378732e-01
9.084321e-01	6.638851e-01
1.025747e+00	4.631364e-01
1.158213e+00	3.183735e-01
1.307784e+00	2.157299e-01
1.476671e+00	1.441879e-01
1.667369e+00	9.515496e-02
1.882692e+00	6.208010e-02
2.125823e+00	4.009367e-02
2.400351e+00	2.566821e-02
2.710332e+00	1.631105e-02
3.060347e+00	1.030051e-02
3.455560e+00	6.471408e-03
3.901810e+00	4.048614e-03
4.405689e+00	2.524220e-03
4.974639e+00	1.569457e-03
5.617064e+00	9.736696e-04
6.342450e+00	6.029865e-04
7.161521e+00	3.729002e-04
8.086358e+00	2.303545e-04
9.130630e+00	1.421736e-04
1.030976e+01	8.768786e-05
1.164116e+01	5.405333e-05
1.314450e+01	3.330566e-05
1.484197e+01	2.051476e-05
1.675868e+01	1.263273e-05
1.892289e+01	7.777477e-06
2.136659e+01	4.787499e-06
2.412587e+01	2.946609e-06
2.724148e+01	1.813394e-06
3.075944e+01	1.115905e-06
3.473171e+01	6.866499e-07
3.921700e+01	4.224936e-07
4.428148e+01	2.599502e-07
4.999998e+01	1.599363e-07
