128
1.000000e-05	9.999900e-01
1.129140e-05	9.999887e-01
1.274957e-05	9.999872e-01
1.439604e-05	9.999856e-01
1.625517e-05	9.999837e-01
1.835435e-05	9.999816e-01
2.072463e-05	9.999793e-01
2.340101e-05	9.999766e-01
2.642301e-05	9.999736e-01
2.983527e-05	9.999701e-01
3.368819e-05	9.999663e-01
3.803872e-05	9.999620e-01
4.295104e-05	9.999570e-01
4.849773e-05	9.999515e-01
5.476072e-05	9.999452e-01
6.183251e-05	9.999382e-01
6.981754e-05	9.999302e-01
7.883377e-05	9.999211e-01
8.901436e-05	9.999110e-01
1.005098e-04	9.998995e-01
1.134896e-04	9.998865e-01
1.281456e-04	9.998719e-01
1.446943e-04	9.998553e-01
1.633801e-04	9.998366e-01
1.844791e-04	9.998155e-01
2.083027e-04	9.997917e-01
2.352030e-04	9.997648e-01
2.655771e-04	9.997345e-01
2.998736e-04	9.997002e-01
3.385992e-04	9.996614e-01
3.823259e-04	9.996178e-01
4.316994e-04	9.995684e-01
4.874492e-04	9.995127e-01
5.503987e-04	9.994497e-01
6.214770e-04	9.993787e-01
7.017344e-04	9.992985e-01
7.923563e-04	9.992080e-01
8.946811e-04	9.991057e-01
1.010221e-03	9.989903e-01
1.140680e-03	9.988599e-01
1.287988e-03	9.987128e-01
1.454319e-03	9.985467e-01
1.642129e-03	9.983592e-01
1.854194e-03	9.981475e-01
2.093644e-03	9.979085e-01
2.364018e-03	9.976388e-01
2.669307e-03	9.973342e-01
3.014021e-03	9.969905e-01
3.403253e-03	9.966025e-01
3.842748e-03	9.961646e-01
4.339000e-03	9.956704e-01
4.899338e-03	9.951127e-01
5.532040e-03	9.944832e-01
6.246447e-03	9.937730e-01
7.053113e-03	9.929717e-01
7.963950e-03	9.920677e-01
8.992419e-03	9.910479e-01
1.015370e-02	9.898977e-01
1.146494e-02	9.886006e-01
1.294553e-02	9.871379e-01
1.461732e-02	9.854890e-01
1.650499e-02	9.836305e-01
1.863645e-02	9.815361e-01
2.104316e-02	9.791767e-01
2.376068e-02	9.765194e-01
2.682913e-02	9.735276e-01
3.029385e-02	9.701604e-01
3.420599e-02	9.663724e-01
3.862335e-02	9.621130e-01
4.361116e-02	9.573261e-01
4.924313e-02	9.519497e-01
5.560238e-02	9.459152e-01
6.278285e-02	9.391474e-01
7.089067e-02	9.315637e-01
8.004547e-02	9.230744e-01
9.038253e-02	9.135817e-01
1.020546e-01	9.029803e-01
1.152339e-01	8.911577e-01
1.301152e-01	8.779943e-01
1.469182e-01	8.633646e-01
1.658912e-01	8.471384e-01
1.873144e-01	8.291830e-01
2.115043e-01	8.093657e-01
2.388180e-01	7.875582e-01
2.696589e-01	7.636399e-01
3.044826e-01	7.375049e-01
3.438034e-01	7.090683e-01
3.882021e-01	6.782752e-01
4.383345e-01	6.451100e-01
4.949415e-01	6.096066e-01
5.588582e-01	5.718617e-01
6.310290e-01	5.320441e-01
7.125199e-01	4.904068e-01
8.045347e-01	4.472960e-01
9.084321e-01	4.031558e-01
1.025747e+00	3.585286e-01
1.158213e+00	3.140469e-01
1.307784e+00	2.704186e-01
1.476671e+00	2.283967e-01
1.667369e+00	1.887431e-01
1.882692e+00	1.521799e-01
2.125823e+00	1.193347e-01
2.400351e+00	9.068611e-02
2.710332e+00	6.651472e-02
3.060347e+00	4.687142e-02
3.455560e+00	3.156962e-02
3.901810e+00	2.020530e-02
4.405689e+00	1.220769e-02
4.974639e+00	6.911010e-03
5.617064e+00	3.635300e-03
6.342450e+00	1.759985e-03
7.161521e+00	7.758736e-04
8.086358e+00	3.077084e-04
9.130630e+00	1.082974e-04
1.030976e+01	3.330653e-05
1.164116e+01	8.796495e-06
1.314450e+01	1.956223e-06
1.484197e+01	3.582724e-07
1.675868e+01	5.269842e-08
1.892289e+01	6.051900e-09
2.136659e+01	5.255413e-10
2.412587e+01	3.328642e-11
2.724148e+01	1.476301e-12
3.075944e+01	4.378683e-14
3.473171e+01	8.245348e-16
3.921700e+01	9.295485e-18
4.428148e+01	5.872162e-20
4.999998e+01	1.928787e-22
