128
1.000000e-05	6.496812e-01
1.129140e-05	6.411002e-01
1.274957e-05	6.323732e-01
1.439604e-05	6.235015e-01
1.625516e-05	6.144866e-01
1.835435e-05	6.053301e-01
2.072463e-05	5.960342e-01
2.340101e-05	5.866010e-01
2.642301e-05	5.770333e-01
2.983527e-05	5.673340e-01
3.368819e-05	5.575062e-01
3.803872e-05	5.475535e-01
4.295103e-05	5.374801e-01
4.849773e-05	5.272900e-01
5.476071e-05	5.169880e-01
6.183251e-05	5.065789e-01
6.981754e-05	4.960682e-01
7.883378e-05	4.854618e-01
8.901436e-05	4.747657e-01
1.005098e-04	4.639863e-01
1.134896e-04	4.531308e-01
1.281456e-04	4.422064e-01
1.446943e-04	4.312208e-01
1.633801e-04	4.201822e-01
1.844791e-04	4.090988e-01
2.083026e-04	3.979798e-01
2.352030e-04	3.868342e-01
2.655770e-04	3.756716e-01
2.998736e-04	3.645019e-01
3.385993e-04	3.533354e-01
3.823259e-04	3.421826e-01
4.316994e-04	3.310543e-01
4.874492e-04	3.199615e-01
5.503986e-04	3.089157e-01
6.214771e-04	2.979284e-01
7.017344e-04	2.870112e-01
7.923563e-04	2.761761e-01
8.946811e-04	2.654349e-01
1.010221e-03	2.547996e-01
1.140680e-03	2.442823e-01
1.287988e-03	2.338950e-01
1.454319e-03	2.236494e-01
1.642129e-03	2.135577e-01
1.854194e-03	2.036312e-01
2.093644e-03	1.938814e-01
2.364018e-03	1.843194e-01
2.669307e-03	1.749560e-01
3.014021e-03	1.658015e-01
3.403252e-03	1.568659e-01
3.842748e-03	1.481586e-01
4.339000e-03	1.396885e-01
4.899338e-03	1.314638e-01
5.532040e-03	1.234921e-01
6.246448e-03	1.157803e-01
7.053112e-03	1.083345e-01
7.963950e-03	1.011600e-01
8.992418e-03	9.426129e-02
1.015370e-02	8.764202e-02
1.146495e-02	8.130486e-02
1.294553e-02	7.525154e-02
1.461732e-02	6.948303e-02
1.650499e-02	6.399915e-02
1.863645e-02	5.879884e-02
2.104317e-02	5.388014e-02
2.376068e-02	4.924012e-02
2.682912e-02	4.487491e-02
3.029385e-02	4.077980e-02
3.420599e-02	3.694923e-02
3.862335e-02	3.337684e-02
4.361116e-02	3.005546e-02
4.924313e-02	2.697726e-02
5.560237e-02	2.413383e-02
6.278285e-02	2.151606e-02
7.089066e-02	1.911446e-02
8.004548e-02	1.691910e-02
9.038253e-02	1.491964e-02
1.020546e-01	1.310555e-02
1.152339e-01	1.146614e-02
1.301152e-01	9.990558e-03
1.469182e-01	8.667978e-03
1.658912e-01	7.487626e-03
1.873144e-01	6.438886e-03
2.115043e-01	5.511330e-03
2.388180e-01	4.694832e-03
2.696589e-01	3.979573e-03
3.044826e-01	3.356143e-03
3.438034e-01	2.815546e-03
3.882022e-01	2.349274e-03
4.383345e-01	1.949307e-03
4.949415e-01	1.608152e-03
5.588581e-01	1.318861e-03
6.310290e-01	1.075017e-03
7.125199e-01	8.707531e-04
8.045347e-01	7.007328e-04
9.084321e-01	5.601467e-04
1.025747e+00	4.446854e-04
1.158213e+00	3.505198e-04
1.307785e+00	2.742754e-04
1.476672e+00	2.129987e-04
1.667368e+00	1.641277e-04
1.882692e+00	1.254576e-04
2.125823e+00	9.510759e-05
2.400351e+00	7.148653e-05
2.710332e+00	5.326120e-05
3.060348e+00	3.932384e-05
3.455560e+00	2.876344e-05
3.901810e+00	2.083715e-05
4.405689e+00	1.494580e-05
4.974640e+00	1.061087e-05
5.617063e+00	7.454114e-06
6.342450e+00	5.179812e-06
7.161520e+00	3.559227e-06
8.086358e+00	2.417558e-06
9.130629e+00	1.622620e-06
1.030976e+01	1.075769e-06
1.164116e+01	7.042377e-07
1.314449e+01	4.550361e-07
1.484197e+01	2.900850e-07
1.675868e+01	1.823793e-07
1.892289e+01	1.130349e-07
2.136660e+01	6.903112e-08
2.412587e+01	4.152164e-08
2.724148e+01	2.458663e-08
3.075944e+01	1.432537e-08
3.473171e+01	8.208831e-09
3.921700e+01	4.623791e-09
4.428148e+01	2.558775e-09
4.999998e+01	1.390413e-09
