152
0.0000000	17.128918
0.49999999E-02	17.084843
0.99999998E-02	17.040537
0.15000000E-01	16.908844
0.20000000E-01	16.777737
0.24999999E-01	16.564215
0.29999999E-01	16.352774
0.35000000E-01	16.066147
0.39999999E-01	15.783643
0.44999998E-01	15.435184
0.49999997E-01	15.093228
0.55000000E-01	14.695818
0.59999999E-01	14.307302
0.64999998E-01	13.874377
0.70000000E-01	13.452641
0.74999996E-01	12.997327
0.79999998E-01	12.555179
0.85000001E-01	12.089570
0.89999996E-01	11.638681
0.94999999E-01	11.173388
0.99999994E-01	10.723901
0.10500000	10.267686
0.11000000	9.8279428
0.11499999	9.3877773
0.12000000	8.9642458
0.12500000	8.5452719
0.13000000	8.1427422
0.13499999	7.7484546
0.14000000	7.3701210
0.14500000	7.0026217
0.14999999	6.6503572
0.15500000	6.3106174
0.16000000	5.9852147
0.16499999	5.6732683
0.17000000	5.3746567
0.17500000	5.0898724
0.17999999	4.8173890
0.18500000	4.5586414
0.19000000	4.3111558
0.19499999	4.0770016
0.19999999	3.8530838
0.20500000	3.6418922
0.20999999	3.4399364
0.21499999	3.2499616
0.22000000	3.0682967
0.22499999	2.8977795
0.22999999	2.7347252
0.23500000	2.5819480
0.23999999	2.4358435
0.24499999	2.2991467
0.25000000	2.1684127
0.25500000	2.0462532
0.25999999	1.9293941
0.26499999	1.8203150
0.26999998	1.7159516
0.27500001	1.6186200
0.28000000	1.5254779
0.28500000	1.4386678
0.28999999	1.3555858
0.29499999	1.2781847
0.29999998	1.2040969
0.30500001	1.1351057
0.31000000	1.0690582
0.31500000	1.0075768
0.31999999	0.94870692
0.32499999	0.89391977
0.32999998	0.84145683
0.33499998	0.79263937
0.34000000	0.74588972
0.34500000	0.70239258
0.34999999	0.66073704
0.35499999	0.62198240
0.35999998	0.58486950
0.36499998	0.55034405
0.37000000	0.51727891
0.37500000	0.48652074
0.38000000	0.45706701
0.38499999	0.42966974
0.38999999	0.40343738
0.39499998	0.37903616
0.39999998	0.35567632
0.40500000	0.33394927
0.41000000	0.31315339
0.41499999	0.29381245
0.41999999	0.27530479
0.42499998	0.25809443
0.42999998	0.24163082
0.43500000	0.22632198
0.44000000	0.21168528
0.44499999	0.19807692
0.44999999	0.18507040
0.45499998	0.17298234
0.45999998	0.16143422
0.46500000	0.15070415
0.47000000	0.14046107
0.47499999	0.13094684
0.47999999	0.12186981
0.48499998	0.11344232
0.48999998	0.10540953
0.49499997	0.97955257E-01
0.50000000	0.90856791E-01
0.50500000	0.84273793E-01
0.50999999	0.78011714E-01
0.51499999	0.72208114E-01
0.51999998	0.66694476E-01
0.52499998	0.61589595E-01
0.52999997	0.56745768E-01
0.53499997	0.52266173E-01
0.53999996	0.48022490E-01
0.54500002	0.44102158E-01
0.55000001	0.40394865E-01
0.55500001	0.36975645E-01
0.56000000	0.33748712E-01
0.56500000	0.30777333E-01
0.56999999	0.27979558E-01
0.57499999	0.25408834E-01
0.57999998	0.22994710E-01
0.58499998	0.20781921E-01
0.58999997	0.18710157E-01
0.59499997	0.16816471E-01
0.59999996	0.15050006E-01
0.60499996	0.13440745E-01
0.61000001	0.11945855E-01
0.61500001	0.10589683E-01
0.62000000	0.93361335E-02
0.62500000	0.82044750E-02
0.63000000	0.71645002E-02
0.63499999	0.62314607E-02
0.63999999	0.53801066E-02
0.64499998	0.46219905E-02
0.64999998	0.39362418E-02
0.65499997	0.33313660E-02
0.65999997	0.27902345E-02
0.66499996	0.23186815E-02
0.66999996	0.19027699E-02
0.67500001	0.15458888E-02
0.68000001	0.12368932E-02
0.68500000	0.97720698E-03
0.69000000	0.75769611E-03
0.69499999	0.57802070E-03
0.69999999	0.43027362E-03
0.70499998	0.31281248E-03
0.70999998	0.21955930E-03
0.71499997	0.14852422E-03
0.71999997	0.95087111E-04
0.72499996	0.57088539E-04
0.72999996	0.31011634E-04
0.73499995	0.14701700E-04
0.74000001	0.54782868E-05
0.74500000	0.13011039E-05
0.75000000	0.77171201E-07
0.75500000	0.0000000
